Name,id_Number,ExposureTime
Carol Purington,53271196302199095,8.0
Kenneth Richards,91925195201108321,8.0
Trevor Sanderson,55665197407151304,8.0
Guy Andersen,38107195310037273,8.0
Rex Allen,63217200103302505,8.0
Donna Jones,68168196211137282,8.0
Joseph Daigle,80433195911109024,8.0
Diana Soileau,65582194809226381,8.0
Gregory Butcher,88494199108036656,8.0
Darryl Lairy,32633196303121119,8.0
Russell Driever,24548195705248796,8.0
Marlene Brewer,89237195412177561,8.0
Mack Dashiell,71697200209059916,8.0
Barbara Bland,61258198806298985,8.0
Lorena Walker,39942200710097696,8.0
Juan Cumberland,82276199402241855,8.0
Ricardo Gonzales,76052199307138669,8.0
Salvador Alston,85978201202278954,8.0
Raymond Hill,40706194002042079,8.0
Joseph Helton,51387195605243199,8.0
Norma Elliott,84278195109012929,8.0
Dianna Sassano,94674197406274275,8.0
Paula Coker,84232196902046564,8.0
Steven Aumiller,41307197303201909,8.0
Anthony Tusa,41487200804257409,8.0
Michael Trevino,33942196909017097,8.0
John Williams,73669198512069011,8.0
Dorothy Gourd,30293194909155271,8.0
Hugo Schupbach,94377195602213138,8.0
Curtis Hackney,36508195301293739,8.0
Michael Greening,33725198003109500,8.0
June Messick,57860198704077110,8.0
Kimberly Schreiber,61887198202228978,8.0
Candace Ball,84120195203318539,8.0
Randy Henson,14759198001308132,8.0
Jennifer Adams,94765195902271855,8.0
Charles Thompson,94605198711096888,8.0
Charlotte Jackson,85407198208302421,8.0
Amber Robbins,95772201011297934,8.0
Paul Britton,67288199209042538,8.0
Robin Charron,64853200008195895,8.0
Bonnie Woodham,98069194010125768,8.0
Jamar Beck,98499196507308763,8.0
Alice Miller,75947201609254926,8.0
Victoria Bowman,84139200811177981,8.0
Michael Burton,30397195008265922,8.0
Harold Brown,23748193606232853,8.0
Walter Arceneaux,86755195507107713,8.0
Ronald Dudley,78393198510101818,8.0
Patricia Bonita,39180199812302685,8.0
Joseph Onstott,56455200502151832,8.0
Erica Lovan,32456194506025921,8.0
Andrew Smith,18312197807163179,8.0
Melissa Mittman,45639201607165449,8.0
Irma Lemle,51286201110106391,8.0
Kenneth Lee,71728199409023573,8.0
Joseph Gonzalez,37742198204306316,8.0
Wilbur Flynn,29256195407188700,8.0
Phillip Thigpen,66463201207019314,8.0
Katie Mclaren,99324200511242153,8.0
Betty Winbush,43499199406146589,8.0
William Kamphoefner,68269198206259115,8.0
David Reed,26125200005146448,8.0
Mike Gray,74551195302195829,8.0
Amber Laurent,15251199911262041,8.0
Barbara Ramirez,14947199502076598,8.0
Dorothy Hutchings,78548200501065149,8.0
Johnny Morton,73841197808297908,8.0
Linda Ledon,28168198809201366,8.0
Norbert Widen,83219198705054987,8.0
Martha Moore,84570195412146223,8.0
Judith Paige,95250200102136914,8.0
Johnson Tucker,40142194811289553,8.0
Ralph Squires,98305198003188075,8.0
Dennis Bohl,53674198309087041,8.0
Louis Clark,68600201901059511,8.0
Carl Dobson,86232197207197045,8.0
Samuel Gilliard,54219196701133396,8.0
Glenda Yann,12229194105078916,8.0
Tandra Shaw,43336199408193399,8.0
Judy Smith,35967196410313851,8.0
Christopher Fuller,97033197207155239,8.0
Ana Ma,82904196905253838,8.0
Andrew Geppert,19129195502038843,8.0
Belinda Taylor,89604201908191837,8.0
Terry Scott,51510200310081150,8.0
Angela Delgado,14978193012287093,8.0
Kassandra Salas,18076197512027939,8.0
Vincent Sharon,44057196204137600,8.0
Amanda Chu,61857195310318856,8.0
Willie Riggs,13104199004089384,8.0
William Velazquez,21596197410227552,8.0
Ted Johnson,65142198211216831,8.0
Mary Deleon,69710197207282965,8.0
Jeffrey Watson,18108196103096795,8.0
Helen Price,53957196804064153,8.0
John Crowder,30574201001088028,8.0
Patrick Riddick,78723196711068235,8.0
Jane Levitz,29168197701167903,8.0
Beth Howell,37487196501097005,8.0
Ollie Paradis,44843194312111558,8.0
Patricia Calzada,36893193502052686,8.0
Michael Snellen,14024197311105379,8.0
Guillermo Brown,27410196506095238,8.0
Agnes Severn,46191198409202781,8.0
Dana Thomas,39452200404084936,8.0
Francis Bennett,64661197810033678,8.0
Benita Uribe,95855199005208602,8.0
Clay Bernstein,40136198402205666,8.0
Shirley Lewis,48909198406102464,8.0
Donald Belcher,13001201803151593,8.0
Christopher West,37120200201174793,8.0
Donald Spaulding,73607194307228515,8.0
Aurora Delahunt,34677201702284295,8.0
Judy Huddle,60929201705033278,8.0
Jennifer Smith,37600198301153996,8.0
Arthur Eades,50167196605046384,8.0
Rosetta Maguire,67229194902072957,8.0
Tawana Dugue,36790196211134124,8.0
Scott Walls,57514200002113142,8.0
Camille Woo,41963199703172022,8.0
Ines Atkinson,30208195110308258,8.0
Kurt Wall,50499199905154669,8.0
Cynthia Warren,98442197602164788,8.0
Carolyn Oliver,69511197903156550,8.0
Tina Waller,14841199303227400,8.0
Gregory Benson,34993193401112067,8.0
Violeta Brannon,55609195612303549,8.0
Gertrude Withrow,45881197705315751,8.0
Debra Gaulke,63279196503237653,8.0
Evelyn Mcclinton,68395199906016494,8.0
David Jeffers,22869200604233069,8.0
Brian Downs,13967196704194090,8.0
Debra Fekete,23525195509083629,8.0
Lawrence Holmberg,14248197612062513,8.0
Edward Andersen,52743194202214888,8.0
Felix Hansen,91020195510161741,8.0
Edmund Lowell,21495196907032230,8.0
James Morales,39494201304279726,8.0
Patricia Chapa,73548197212069446,8.0
Lynetta Soper,45178196612125900,8.0
Jeanette Santiago,79607200012093797,8.0
Tomas Mcmullen,62644196007275168,8.0
David Mack,75824197005207634,8.0
Katherine Peterson,72274201302014179,8.0
Roger Hull,56904198202147760,8.0
Elizabeth Panora,79002200202196927,8.0
Darlene Daugherty,95849199905141903,8.0
Linda Franks,59532196112149271,8.0
Gary Watson,81810196507011751,8.0
David Stuckett,21468199110142437,8.0
Henry Dennis,70323198504241119,8.0
Brett Galvan,38000197906271764,8.0
Mary Vermeesch,40199200105179995,8.0
Dolores Hall,72343198908287941,8.0
Jerry Davis,41809201406147676,8.0
Margarette Graham,73969193304284557,8.0
Lloyd Burton,76843194609246224,8.0
Robert King,45433196012136234,8.0
Gary Gandy,44198199303039736,8.0
Elaine West,92619196307024679,8.0
Stacy Caldwell,59567196505051384,8.0
Mark Fischer,54478199912061436,8.0
Joel Stanfield,25360197002011627,8.0
David Bushnell,90072196712227371,8.0
Alicia Grove,26145194707041910,8.0
Roy Riggs,50456194705201625,8.0
Alexander Heuck,42452200007283469,8.0
Hugo Latham,65905197511158490,8.0
Johnnie Jenkins,66897197401068053,8.0
Richard Self,90322193509087342,8.0
Thomas Song,97136200609305074,8.0
Patricia Roberts,83994201902012677,8.0
Douglas Nelson,84632194004118370,8.0
Angie Davis,17858199312162837,8.0
Frances Fox,10218196705151171,8.0
Dean Broyles,14401195401285216,8.0
Tony Tolbert,88677196605142513,8.0
Stanley Rosenberger,48679202001094620,8.0
Casey Lane,56904196507042842,8.0
Lisa Duran,72765196505304288,8.0
Ida Miller,25671197201284929,8.0
William Barnes,82578196203294082,8.0
Kent Faulk,46187197107067288,8.0
Robert Mirabal,96561194605137836,8.0
Maria Green,36222200301054351,8.0
Brenda Stevens,53460194403251835,8.0
Thomas Limmel,66192196811207721,8.0
Nicky Stott,61013199408045010,8.0
Rebecca Nolan,24996193806158450,8.0
Pam Shepard,93100196405298143,8.0
Mary Carlson,42710195908211104,8.0
Michael Stroud,31164195804278325,8.0
Kelvin Oliver,93888200301117321,8.0
Juana Crandall,47363199609067982,8.0
Richard Crawford,82365195410316260,8.0
Kara Cortes,63983195305103380,8.0
Alyson Morris,89427200408236454,8.0
Cheryl Scholtens,20138197608225950,8.0
Jeffrey Mulligan,27255196511186799,8.0
Jason Baxley,88955194508198836,8.0
Lynne Mayberry,51367200602177141,8.0
Diane Santoro,99479195501118444,8.0
Robert Rodriguez,54603194411182061,8.0
Gabriel Braatz,11497199203074110,8.0
Otto Bailey,90073200801019047,8.0
Randi Dean,31990199704169094,8.0
Adele Olson,90748195012026526,8.0
Marlene Kunkle,53101195407192462,8.0
Ruth Carr,35438198410091879,8.0
Travis Pellegrin,10063194504039566,8.0
Nadine Jones,33271200208127730,8.0
Sara Faley,68907200306091672,8.0
Lucila Buckley,98744196202144871,8.0
David Metcalf,56490197506181297,8.0
Brian Wilkerson,99093194502025059,8.0
Jeffrey Smith,81334196705154089,8.0
Christopher Stupka,61176193906265696,8.0
William Smelley,64402198607216383,8.0
Irma Jacobs,65992201610113607,8.0
Mary Maiden,70750199804144756,8.0
Ronald Dang,98103201508147162,8.0
Arden Janick,70400195505304389,8.0
Harry Scudder,97487201912073808,8.0
Stephanie Maks,54604201609235838,8.0
Eunice Martir,60261195805157390,8.0
Kevin Banks,44840198404128058,8.0
Maryann Silver,94411201104184302,8.0
Raymond Patterson,32549200607205612,8.0
Michelle Grappe,18711198007283514,8.0
Madonna Garcia,92854197210129769,8.0
Joel Kempf,47291199110204846,8.0
Dorotha Criswell,55827197207161459,8.0
Lois Jantz,29409201504194319,8.0
Ethel Fan,16838195204089977,8.0
Alan White,97271196308206098,8.0
Agustin Leone,77159195111174855,8.0
Craig Wilson,71184200708045351,8.0
Lisa Green,99240199712165776,8.0
Jennifer Flores,85562196205254314,8.0
Patrick Burleigh,14754199203022254,8.0
Theodore Wixon,90602199406197380,8.0
Micheal Potter,96969196910075476,8.0
Kevin Brown,30701201009179407,8.0
Dean Jarrard,17492195501049145,8.0
David Watkins,66820199505287122,8.0
Kathryn Walker,44533200103048636,8.0
Michael Baumeister,98154195010294360,8.0
Marjorie Pena,57346199505288550,8.0
William Williams,93884195401093371,8.0
Adele Rogers,90565198609018736,8.0
Corrie Soto,23191195404177684,8.0
Leo Cole,61072196809259697,8.0
Miguel Webber,60147197107128741,8.0
Chance Amaya,71244196002119913,8.0
Charles Wilson,75935198702175831,8.0
Barbara Price,11160196104232567,8.0
Lonnie Isom,72203193201103388,8.0
Amanda Reilly,74883198701095175,8.0
Sergio King,43164195612061592,8.0
Linda Behrmann,45365195909262070,8.0
Krista Beard,35715194112211545,8.0
Herbert Sanders,75284201612241922,8.0
Mark Chiu,70599198909049361,8.0
Charlotte Szmidt,50714193110022175,8.0
Karla Elizondo,12182197501075771,8.0
Jennifer Gittens,84866200810117230,8.0
Julia Sanchez,72367197306057678,8.0
Kimberly Thompson,98843200905168285,8.0
Rose Peters,61388199602053092,8.0
Patricia Swayzer,98178195304151068,8.0
Sheila Ress,71092197506304341,8.0
Rose Corder,87657200412247764,8.0
Alexis Kelly,77266201009153090,8.0
Kasey Miller,35091197709305903,8.0
Daniel Walters,86880197604178908,8.0
Andrea Sharp,30150197206195044,8.0
Mary Ceballos,86748196212024561,8.0
Evelyn Sherwood,79665201402115909,8.0
Pamela Labbe,75224194610152856,8.0
Ethel Mabe,16982199209088687,8.0
Carol Mallin,67616196401055725,8.0
Charles Scott,27830195408123036,8.0
Tommy Hall,32703197410278083,8.0
Loren Doughty,20504200811027607,8.0
Barry Knight,63621200311118003,8.0
Julia Decker,44918197602216906,8.0
Michael Vaughn,53649193605136591,8.0
Linsey Koehler,67227197012095408,8.0
Christopher Smith,52011195206011016,8.0
Nancy Bell,83991201203113085,8.0
Pamela Tarrant,57995196706085430,8.0
Jose Williams,98289200301129620,8.0
Terence Gloss,91260201005112552,8.0
Christopher Keeter,15773193206065050,8.0
Julius Rodriguez,54318198109083906,8.0
James Stommes,63308195808053432,8.0
Mildred Ortega,67828200807025696,8.0
Noe White,86879196706249376,8.0
Cheryl Brown,35447193801194682,8.0
Jeanette Brady,58899193907075463,8.0
Paul Campbell,36841199708296483,8.0
Lisa Lybrand,64018196009259537,8.0
Michael Leather,93679200204226094,8.0
William Mickey,34279195809182247,8.0
Melvin Allen,70298199303289554,8.0
Jordan Dabrowski,69455201402145585,8.0
Geraldine Vargas,50832194907106680,8.0
Wanda Simpson,92237196202284939,8.0
Darryl Tibbetts,49463199506229758,8.0
Juan Swanger,55585201311303463,8.0
Edward Sipe,90613201708053830,8.0
Rosemary Smith,85032195810011161,8.0
Nathaniel Grainger,76660201910297769,8.0
Elizabeth Flanders,99744199603182832,8.0
James Anderson,56229198007053295,8.0
Susan Hanrahan,19759200303031040,8.0
Charles Hughes,13996198111109219,8.0
Virginia White,87156201401253810,8.0
Kenneth Pike,14175200402069819,8.0
Maryland Flint,15734196105164215,8.0
Tommie Heagney,62116193003146403,8.0
Robert Bristle,15389197005287374,8.0
Alice Hamlin,20485194111257336,8.0
Rene Stone,54054198504194729,8.0
Edna Suarez,36528199408209517,8.0
Jason Oliveras,61748198703301057,8.0
Marty Manning,60793198707072791,8.0
John Murphy,38566198501265017,8.0
James David,38879196203167299,8.0
Tracy Sammarco,71272198702148954,8.0
John Knutson,90601200505149869,8.0
Robert Wallace,79863194508034768,8.0
Stewart Williams,16410196610084676,8.0
Gertie Wilson,83737200408122464,8.0
Paris Bowes,93831201501034008,8.0
Gwendolyn Mayton,16209197905301099,8.0
Lena Tague,54685195012229248,8.0
Charles Tolliver,85355196611157096,8.0
George Denison,85361196503059333,8.0
Terese Karle,77075201301185838,8.0
Beth Liptak,34631195807283049,8.0
Viola Kriser,93200197710269082,8.0
Ruby Herrera,68668201302188037,8.0
Anna Nguyen,84419197606108271,8.0
Christopher Lesinski,27615200608064481,8.0
Jeremy Throckmorton,55604196409202839,8.0
Shannon Emory,32329201708223455,8.0
Gilbert Brown,88649195706072355,8.0
Johnnie Wright,77328200505314731,8.0
Ella Polich,57486194401289574,8.0
Joseph Taylor,12382201205224489,8.0
Anna Robichaux,12692196909118530,8.0
Teresa Smallman,93578194007249352,8.0
Christi Beavers,93784201606149856,8.0
Stacey Maresco,51044197912109096,8.0
Jamie Mears,51733200305055343,8.0
Vivian King,11993200904058639,8.0
Zachary Tanner,43461201903151991,8.0
Betty York,69930197010215419,8.0
Barbara Brothers,53312200210086769,8.0
Debbie Turrie,95414198604257850,8.0
Justin Baumbusch,62672199710307369,8.0
Richard Gossett,91510195212061600,8.0
William Mcgehee,52601195505065854,8.0
Raymond Moree,27457197907019213,8.0
Steven Mccullough,43970195410081183,8.0
Tommy Lazor,31020200107085455,8.0
Alvin Aho,86633196009107839,8.0
Tanya Mcknight,67167193808228935,8.0
Irene Winters,75548200306188044,8.0
Elizabeth Messersmith,39409196602217353,8.0
Pedro Ethridge,88096199505073209,8.0
James Fryer,35821201705118409,8.0
Raymond Borgen,61766195905229950,8.0
Betty Frey,55681197709161871,8.0
James Naylor,90905197112046098,8.0
Charles Williams,72062194809113028,8.0
David Booth,18168201304025012,8.0
Gertrude Knight,89225198608146675,8.0
Paul Okafor,39290198911145949,8.0
Jackie Dearman,26606194409038648,8.0
Kim Thompson,95811199201095084,8.0
Helen Hudson,42229198009306099,8.0
Oswaldo Winslow,18117197803303925,8.0
Roger Bishop,67902200906194911,8.0
Joann Pickett,58861193104093495,8.0
Walter Bradley,74404196808129354,8.0
Leon Dickson,68819197607239441,8.0
Debra Livingston,29884201807136907,8.0
Karen Sweeting,72585201310082354,8.0
Florence Tiemann,62255200908015563,8.0
Thomas Rosebrough,62350194711175643,8.0
Corazon Ingram,31717198703046172,8.0
Myrna Foley,62350198907067657,8.0
Michael Garcia,57504201306018184,8.0
Jay Leatham,28869197304263778,8.0
Anthony Cullinane,41605193512136894,8.0
Lois Volz,91024194707198268,8.0
Antonio Schaff,68079200206104655,8.0
Philip Welchel,77136194009076122,8.0
Roderick Owens,12982198806276605,8.0
Brad Ovall,74874201505174410,8.0
Ricardo Flach,43808196805281660,8.0
Ronald Borel,76877193010198591,8.0
Kristi Morse,79953198304165725,8.0
David Bean,19892197402171395,8.0
Robert Gardner,78252196109051514,8.0
Wendy Carlson,42736197312135063,8.0
Mildred Nichols,92614198811209060,8.0
Brett Adams,10364197311038661,8.0
Sean Kreider,42239201012083446,8.0
Sandra Leigh,67661195912068230,8.0
Nathan Holland,55953198205176065,8.0
Tracy Mitchell,45519200611185854,8.0
Mary Strahl,22342199710077860,8.0
Steven Stewart,63814201807269564,8.0
Kyle Ramos,49102201810215059,8.0
Charlie Gardner,28795198202044480,8.0
Patricia Brandly,30961198202263801,8.0
Abbie Lee,16807196510053133,8.0
Jason Talty,59257194907136690,8.0
Mariko Harris,94847195606201620,8.0
Lori Bodine,13266198705016527,8.0
Charles Garcia,29699197907208187,8.0
Daniel Walker,26168196109045005,8.0
Rebecca Richards,27908201308071503,8.0
Erik Stout,71465199804208928,8.0
Leroy Carr,12986197408206886,8.0
Andrea Young,60301193104256038,8.0
Brian Bailey,44817198901241600,8.0
Kenneth Lermon,72704196510147937,8.0
Frank Foersterling,63099194603083659,8.0
Carl Nolan,77262194510194619,8.0
Thomas Navarro,48760193406197101,8.0
Raymond Watson,81145201501215729,8.0
Glenn Arnold,32654195908291566,8.0
Annie Flores,51046198709215888,8.0
Grace Gulick,87909200908234399,8.0
Stella Murray,85149196308027288,8.0
William Martin,84836198703274031,8.0
Mary Hines,52629197209106762,8.0
Teresita Matthews,51361198103172107,8.0
Bernice Garcia,68137196001128391,8.0
Howard Shorter,97699201705184469,8.0
Joseph Laster,77030196506213926,8.0
Joshua Ludgate,41689200107319912,8.0
Christopher Hilliard,52169197407162132,8.0
Marlon Montoya,80303201305106181,8.0
Priscilla Arceneaux,83234197812307953,8.0
Minnie Banks,60739200706082676,8.0
Melissa Washington,80527197910292784,8.0
George Pavone,46856199901252264,8.0
Sandra Franks,97532195808115768,8.0
Jan Brooks,21397195005256064,8.0
Ronald Conrow,24893194208051257,8.0
Carissa Moore,48277199306224199,8.0
Victoria Priest,79928195805016049,8.0
Timothy Geller,98647196906076497,8.0
Albert Lemmo,64470193508218099,8.0
Karen Cardwell,97942196006091881,8.0
Dennis Everett,91911196711134842,8.0
Amanda Stillwell,17782196208283050,8.0
Pamela Wiley,57351196703319288,8.0
Joseph Coffie,77815196602283212,8.0
Ellen Vanicek,61786200103082329,8.0
James Curreri,63550197112218201,8.0
Ivan Coletti,10991195903121869,8.0
Cornelia Mast,90866199010137571,8.0
Sandra Lawson,14285196901222865,8.0
Bessie Davis,94945198403122868,8.0
Ronald Coker,15492194703113059,8.0
Lillie Elerson,76275194410175535,8.0
Carol Deremer,27864196510207228,8.0
Robert Mcintosh,25472197708306951,8.0
Lashay Greenlief,58394200002048426,8.0
Ashleigh Bloom,40385194005044408,8.0
Audrey Goldman,82129195712313084,8.0
Joan Richardson,81818200606097158,8.0
Mark Gibson,71755194309139087,8.0
Jackie Ashe,20053200106225525,8.0
Doris Federgreen,40775198009175575,8.0
Michael Edwards,70026199812052738,8.0
Brian Moscicki,96861201404239198,8.0
Shawn Robertson,37030198812176946,8.0
Christopher Corliss,49067198301312792,8.0
Roy Duggan,88582193508176258,8.0
