Name,id_Number,row_Number,seat_Number,auditorium_Number,test_result,score
"Lucy Tousignant",92974199105026428,12,52,5,False,73.44344045576031
"Lucy Whaley",73706201107082735,34,12,3,NULL,74.1517326
"Lucy Wilkinson",80638198506102727,2,52,5,False,75.07411538333334
"Ludie Wittkop",45981193308195801,6,16,2,NULL,67.47495879166667
"Luetta Pro",48581196806021314,6,44,4,NULL,71.86410896666668
"Luis Barron",25511196110098389,29,30,3,False,73.44344045576031
"Luis Bonar",25608200405012014,1,2,1,False,82.20043311666667
"Luis Charleston",99431196901292843,39,34,4,False,77.20376374166668
"Luis Cote",89680201506203964,52,54,4,False,79.8465119
"Luis Foster",84020195903105714,44,39,4,False,71.12274081666666
"Luis Jenkins",75990197107243759,14,33,5,True,73.44344045576031
"Luis Jones",46950197409201822,32,49,4,False,73.44344045576031
"Luis Lafontant",78655200601223993,39,45,4,False,74.91514377499999
"Luis Morton",37685197101014252,27,33,4,False,74.31879485833333
"Luis Payne",23187194204293980,32,37,1,False,66.79376646666667
"Luis Reighard",39101198908099737,41,7,1,NULL,83.81854851666667
"Luis Richard",90369199811288272,2,52,1,NULL,75.086467
"Luis Rivers",32109200510287144,21,48,1,False,73.8059359
"Luis Sundahl",90767199410072459,25,39,5,False,90.81038551666667
"Luis Ziegler",91860197103162823,17,37,5,False,74.97061353333333
"Luisa Cantu",52041196608065162,28,4,6,True,67.10780219166666
"Luisa Smith",80055193406068747,43,31,6,False,73.44344045576031
"Luke Bledsoe",24647198111229962,5,14,1,False,83.21785898333333
"Luke Rice",38720198703262606,13,5,4,NULL,78.961080575
"Lula Adams",50813195603061066,14,41,4,NULL,69.08768311666667
"Lula Guillen",53620196207063125,7,36,5,NULL,73.44344045576031
"Lupe Meeks",58947196010098326,21,33,1,False,75.822781125
"Lupe Wang",50321200808171760,19,23,3,False,86.1884304
"Lupita Hornick",65908200202027853,31,53,2,NULL,92.04876645833333
"Lupita Starks",72871199111276068,42,27,2,False,65.1299606
"Luther Bachand",90859200007264124,9,4,3,False,84.71064559166666
"Luther Hankins",11057201208128679,40,28,5,NULL,73.44344045576031
"Luther Malave",36767201605226055,50,30,4,False,73.44344045576031
"Luther Noe",90611195704159234,11,29,4,False,66.65656044166667
"Luther Rock",94797193803152523,3,33,5,NULL,63.77689285
"Luz Gonzalez",42084194211177777,47,9,1,True,71.17272160833333
"Luz Oliver",48170198501026288,33,38,2,False,83.50880768333333
"Luz Stapleton",32743193610163970,2,14,6,False,56.57954853333334
"Lydia Dolan",17747201703123458,16,21,2,False,70.23343771666667
"Lydia Felix",19596197211277826,11,28,2,NULL,82.81969504166668
"Lydia Garr",45562198906172005,26,51,4,False,83.78705858333333
"Lydia Pemberton",13977199101263202,38,26,5,NULL,92.65012360833333
"Lydia Stadther",44909197609206086,33,27,2,False,77.60645603333333
"Lydia Stowell",51805197612241568,31,46,2,True,83.52816849166666
"Lydia Wash",48526200103309175,24,4,2,NULL,82.87618311666667
"Lydia Williams",32436196304045830,16,35,2,NULL,71.10893590833334
"Lydia Yerkey",50296197408285027,18,62,4,True,76.68756315
"Lyle Burchell",46634197008193095,50,3,2,False,79.88307965833333
"Lyle Cervantes",36807200001082713,11,47,2,False,92.81531135
"Lyman Chaffins",66164194612092852,29,10,2,NULL,52.788110791666675
"Lynda Burell",13057196307305184,36,66,1,False,68.37643681666667
"Lynetta Soper",45178196612125900,30,50,5,False,72.460325075
"Lynette Birchfield",98484195809102308,30,39,4,False,66.25295694166667
"Lynette Crawford",53297198405275050,38,5,6,False,71.64194322499999
"Lynette Ingram",98307194504057946,17,46,5,False,72.45496701666667
"Lynn Alvarez",20598199112022923,33,48,5,False,83.12905584166667
"Lynn Appel",92532194304109904,8,23,3,False,61.398394675
"Lynn Atchity",16783193610058169,37,41,1,False,73.44344045576031
"Lynn Beech",21251195710153373,30,2,3,NULL,72.466102575
"Lynn Burnett",90453199011266883,44,7,4,False,73.44344045576031
"Lynn Carathers",92103197308283167,19,24,3,False,74.5538672
"Lynn Elder",65882193404174661,21,43,5,False,71.69972435000001
"Lynn Emerson",81970201510093352,20,40,3,False,89.65121885833334
"Lynn Fosberg",28525194406086406,21,35,4,False,61.40481865
"Lynn Jenkins",65286199004117813,37,38,5,False,74.66449814999999
"Lynn Lambert",10423198403131915,20,68,4,False,74.0588663
"Lynn Levesque",39015200203192138,14,42,5,NULL,73.44344045576031
"Lynn Nash",77778200511283391,62,37,4,False,87.41736629166667
"Lynn Ogawa",39556196708015310,20,54,1,NULL,80.14768771666667
"Lynn Skipper",69693194305231023,4,60,4,NULL,61.257242641666664
"Lynn Snodgrass",61805197108115435,28,57,1,NULL,78.53242211666667
"Lynn Snyder",28951197810039904,33,37,2,True,89.803723425
"Lynn Tharpe",48345193103143288,25,7,4,NULL,74.55672891666667
"Lynn Thornton",70466199304084700,26,28,3,False,88.16746885833334
"Lynn Trinidad",13446200911111525,56,50,2,False,85.98554028333332
"Lynn Yates",21448199212125058,9,44,3,False,83.74219686666666
"Lynne Biles",14367195512136468,51,63,2,False,65.54008334166667
"Lynne Fournier",14058196802142151,44,41,5,False,81.85423809166666
"Lynne Kimbrough",97093195403287902,20,47,4,False,69.05380860000001
"Lynne Mayberry",51367200602177141,17,42,4,False,72.292723425
"Lynne White",38486198108073734,34,58,2,False,85.34052015
"Lynsey Sawyer",46627199006304799,4,38,5,False,73.44344045576031
"Mabel Briones",77480196610212492,27,11,4,False,73.78276005833332
"Mabel Burroughs",42165197011165475,34,11,6,False,75.26047069166667
"Mabel King",11617193702026261,35,41,5,False,58.25583606666667
"Mabel Riley",91896200706217542,30,10,6,False,79.377098875
"Mable Howell",12500200012163046,19,39,2,False,76.88532325833334
"Mack Dashiell",71697200209059916,4,36,4,False,75.7701007
"Madaline Ready",53840200505057607,54,41,4,NULL,86.84678020833333
"Madalyn Hansen",96723198705147697,39,4,5,NULL,86.63081594166667
"Madeleine Hay",18974194112206034,38,53,4,False,73.19810528333332
"Madeleine Payne",64709198109102872,2,8,6,False,64.6173086
"Madeline Boulds",50408198203031540,32,66,4,False,79.11413551666668
"Madeline Pettibone",49116198309271548,29,63,1,True,88.49353295
"Madonna Garcia",92854197210129769,15,63,4,NULL,70.5270586
"Madonna Wheeler",76917195907137798,8,22,5,True,69.629269225
"Mae Brizuela",91405196207179530,52,13,2,False,75.44581683333334
"Mae Jernigan",69741201803228057,21,54,2,NULL,79.473097075
"Mae Sokolowich",18196197611153626,36,10,1,NULL,89.0681529
"Maegan Johnson",19689194103289660,35,24,3,False,60.90871518333333
"Magaly Obrien",91694195105312858,16,36,5,False,59.03524542499999
"Magda Williams",20976194401149191,8,57,1,NULL,54.970697775
"Maggie Kennedy",81510200304255042,18,19,6,NULL,73.44344045576031
"Maggie Steiner",12116193101157378,14,52,1,False,73.44344045576031
"Maggie Townsend",88380200504107841,18,31,3,False,83.29029486666666
"Mai Bream",29885197206184680,25,35,6,NULL,73.44344045576031
"Majorie Hayes",89242200306184327,17,38,4,False,79.3812042
"Malcolm Christopher",61832200610073312,11,6,2,False,74.15597801666667
"Malcolm Kowalchuk",58579196801218899,4,35,4,False,80.15178660833332
"Malcolm Rowell",72601193108135388,58,54,2,False,63.238571433333334
"Malia Sloane",80759195011245111,42,54,1,False,74.97643311666667
"Malia Thomas",79299193911285751,14,38,6,False,64.91924451666667
"Malissa Anderson",96929199809153748,7,33,3,False,83.54009428333333
"Malissa Mansour",53474195512052709,41,14,2,NULL,60.435551275
"Mallory Lehman",64939196312029931,23,15,6,False,64.45012820833334
"Mamie Archuleta",46364198211215226,9,48,5,False,82.20441389999999
"Mamie Bridgham",91953195810311133,24,64,1,False,72.17064926666666
"Mamie Jones",82702196110184259,34,19,1,NULL,81.00042949166667
"Mamie Rynearson",12530194109048035,35,44,1,False,66.73056133333334
"Man Crowe",59256199406137959,64,28,4,False,92.410944125
"Mana Owens",47443198104214584,38,43,3,False,70.54777471666667
"Mandi Brauer",89669199305058575,27,34,5,False,67.62442856666667
"Mandy Beasley",33431194704168739,50,4,4,True,70.54678295
"Mandy Ramos",62920195308131786,46,34,5,False,70.717769225
"Manuel Ames",22511198808066499,33,68,4,False,86.74493771666666
"Manuel Bowen",21629201511037119,13,32,5,False,75.95495145
"Manuel Brough",19285200107212465,23,5,1,True,73.44344045576031
"Manuel Clement",86898198412242996,31,65,2,False,73.923174
"Manuel Engelhardt",85160201210114987,5,14,4,False,80.27490659166666
"Manuel Jenkins",34418193310056760,49,40,2,False,61.21726924166666
"Manuel Mann",48354200910106668,30,22,6,False,83.4149542
"Manuel Miller",58124199808073444,4,4,5,False,86.84188366666666
"Manuel Shu",60032193002097792,31,50,5,False,70.36188643333332
"Manuel Stewart",54997201509167000,26,43,2,NULL,75.52133516666666
"Manuel Taylor",45650201601268355,57,21,2,False,72.29172159166667
"Manuel Younglas",80401200610245525,8,4,5,False,73.44344045576031
"Manuela Thibodeaux",74683200111243636,35,22,2,False,89.340357125
"Maple Summerlin",23612197106091487,16,26,6,False,86.78541389166668
"Marc Bailey",37099195103122635,46,57,2,False,76.40970329166666
"Marc Cooper",20451197501145446,46,27,4,False,79.058198725
"Marc Fernandez",30595197501201236,47,29,4,False,73.72833425833333
"Marc Gordon",24683193705104672,37,34,3,True,49.46878936666666
"Marc Laird",90206200612239248,38,11,3,False,90.18629119166667
"Marc Mclemore",87501193302075063,20,21,3,False,63.07354303333334
"Marc Stephenson",91207193006038182,3,12,3,False,58.80339193333334
"Marcela Macchione",19127193412274018,39,1,1,False,68.02247250833334
"Marcela Tobias",79470198507164653,32,33,6,False,73.46644503333334
"Marcelino Jones",76834196012211807,66,48,4,NULL,79.95108880000001
"Marcell Carter",17843195310138559,41,15,5,False,73.44344045576031
"Marcella Stout",79899199605097862,28,15,2,True,81.34285713333334
"Marci Laird",12775200201073239,29,12,1,True,66.71776923333333
"Marcia Egbert",53683194503082447,33,14,6,False,77.78518131666667
"Marcia Gilbert",80816197310237071,9,22,6,False,57.83036720000001
"Marcia Hamilton",84597199310201753,38,16,5,NULL,73.44344045576031
"Marcia Piatek",65452201005198369,6,41,2,NULL,63.62322068333333
"Marcia Rabb",44172198707178593,34,3,1,False,76.96868222500001
"Marcos Strong",62020194201095841,11,42,6,False,67.11411170833334
"Marcos Wanner",96350196207025459,12,23,3,False,77.18477563333333
"Marcos Winn",43746200105149539,36,16,2,False,80.16452285833333
"Marcus Fox",78260197902184415,1,63,4,NULL,72.4505238
"Marcus Heaton",49118201207161141,58,60,2,False,84.19833425833335
"Marcus Morales",50429196311273600,9,37,4,False,76.39464927499999
"Marcus Roby",69012199702015418,23,5,4,False,71.39547801666666
"Marcus Shepherd",12911196204188949,12,7,1,False,76.84772340833334
"Marcus Suk",20277194204088861,66,39,4,False,56.8183663
"Marcy Elliott",63689198303229714,8,13,3,False,80.65453295
"Marcy Lowrey",29871197909174576,1,54,2,False,76.86670419166667
"Maren Barnes",33472199310296820,27,8,1,False,82.47423260833332
"Margaret Allison",90664200504053650,27,55,2,False,71.87016024166665
"Margaret Begay",97894193409096250,22,8,6,False,61.098009141666665
"Margaret Brown",68558201804067943,40,50,2,False,83.02381225833332
"Margaret Brox",44633199001295609,31,27,1,False,82.69708698333334
"Margaret Buchanan",17291201912237402,5,15,5,False,70.96383696666668
"Margaret Burger",52954196805129087,17,60,1,False,75.65261809999998
"Margaret Cadogan",66657199407069985,3,62,4,False,73.44344045576031
"Margaret Collins",50448199002143264,5,48,2,False,76.86293131666667
"Margaret Colombo",54785199011288490,42,59,4,False,73.25155035
"Margaret Crosby",91413200209296299,51,17,4,False,84.63672982499999
"Margaret Cummings",22339198404195211,15,4,2,False,82.66649174166668
"Margaret Dixon",51026195804043818,4,35,3,False,77.06447341666667
"Margaret Doss",71074198901153180,23,61,1,False,83.33778751666667
"Margaret Eichmann",67068193908095988,63,26,4,False,66.51900183333333
"Margaret Finch",48525193011101191,39,28,3,True,58.99176096666666
"Margaret Franks",57112201705124610,54,32,4,False,71.21832506666667
"Margaret Gayle",52677199407244985,31,37,1,False,91.34880034166667
"Margaret Ghaemmaghami",30488197909156054,67,46,4,True,78.62645144166666
"Margaret Griffith",58375194210057686,35,18,3,False,70.26972251666666
"Margaret Hardy",43533200608172386,30,36,3,False,72.05240384166667
"Margaret Haynes",94718199802075460,27,39,5,False,73.44344045576031
"Margaret Henke",17636197107222100,42,64,4,False,64.211351625
"Margaret Hill",34988200310051694,39,8,4,False,73.44344045576031
"Margaret Holloman",32722198607279297,11,20,6,True,80.83
"Margaret Holmquist",63699199610293788,34,8,5,False,75.99567030833335
"Margaret Jimenez",64972200407288176,7,27,5,False,58.11803751666667
"Margaret Johnson",45315199912229677,43,24,6,NULL,72.84941208333333
"Margaret Kelly",58180197202264717,52,58,4,False,71.02739193333333
"Margaret Koenig",92467197310198535,12,66,2,False,77.1933507
"Margaret Laudat",83116193409286037,44,61,1,NULL,62.262007325
"Margaret Littlejohn",77152197011034404,9,1,6,NULL,64.58909338333333
"Margaret Lusk",83201196201263138,25,27,6,False,73.44344045576031
"Margaret Martinez",15732198006228782,41,34,2,NULL,73.44344045576031
"Margaret Marzinske",20828194610158314,35,7,6,True,70.14442855833333
"Margaret Mcfarland",44778200901033915,15,2,2,True,71.99018497499999
"Margaret Mckelvy",14797201901087632,12,11,3,NULL,84.68904942500001
"Margaret Mendoza",29234201402082889,14,23,5,NULL,66.11082234166666
"Margaret Michaud",59781196110226643,36,22,3,False,62.17399541666666
"Margaret Nelson",12673197109244978,23,58,1,NULL,73.6321181
"Margaret Newport",83246202005028178,27,5,1,NULL,70.46240476666667
"Margaret Parish",35045198006281323,37,31,1,False,72.4925247
"Margaret Pridgen",28709199709036298,7,18,2,False,80.60580675833333
"Margaret Quinn",13852198706244325,34,35,3,False,85.720542125
"Margaret Robarge",26271201302182975,21,5,1,False,73.44344045576031
"Margaret Rudd",19016199208292240,44,23,1,True,84.09069686666666
"Margaret Sandvik",21212195911198669,48,34,2,False,72.03509615
"Margaret Scarborough",25593199504229965,65,1,4,False,88.42040198333333
"Margaret Stringer",63899193603287201,14,61,2,False,59.96117400000001
"Margaret Sweed",69603201709225505,20,34,4,NULL,73.44344045576031
"Margaret Taylor",29015197909225672,45,51,5,NULL,77.96648166666667
"Margaret Thiel",54117197407239412,2,37,4,True,71.056065925
"Margaret Tramble",67071198502224889,8,59,1,False,72.53147525833333
"Margaret Tully",72470200910142330,27,8,2,NULL,67.73166668333333
"Margaret Vance",72645196712119769,17,64,4,False,73.44344045576031
"Margaret Walsh",71515196505051050,8,24,3,NULL,78.06769593333333
"Margaret Wilkerson",47830197005177980,36,12,6,False,57.81653204999999
"Margaret Wu",44659198202175918,58,24,4,NULL,88.82808606666667
"Margarett Alexander",37265197009084249,20,40,2,False,81.27365199166667
"Margarette Graham",73969193304284557,9,55,2,False,68.2993498
"Margarette Stender",63254193112319883,20,18,2,False,73.44344045576031
"Margarita Becker",67890194901123079,43,45,4,False,73.14886260833335
"Margarita Brice",81662196908238339,26,57,2,False,78.96563736666667
"Margarita Calvin",28177193503041019,21,41,2,False,67.16177104166667
"Margarita Cook",51861197902122138,5,33,1,False,75.45894321666667
"Margarita Hirota",57827195310144957,40,33,5,NULL,67.15473165833333
"Margarita Mcglothlin",39407201307167744,37,46,3,False,84.0499835
"Margarita Renteria",53605200902182905,21,41,6,NULL,77.1108663
"Margery Acosta",88401197102217467,11,52,4,False,62.29712269166667
"Margery Davis",92277196808208676,2,68,1,True,69.17842948333333
"Margery Gamez",92080195909072660,49,50,2,True,73.68675090833334
"Margery Holbert",30183197004068564,14,37,1,False,73.570386425
"Margery Mowatt",87800197004117371,40,7,2,False,73.44344045576031
"Margherita Maldanado",16185199605122955,28,4,5,False,81.93465749166667
"Margie Campbell",11443194012216113,57,13,4,False,73.368205125
"Margie Dombroski",55689197501163558,11,33,3,True,77.72145604166667
"Margie Faulkner",92596193403094699,33,25,6,False,67.15159888333334
"Margie Gonzales",53149193904197285,1,1,1,False,45.766982608333336
"Margie Hobbs",58883199008177401,32,16,2,False,78.50497435833333
"Margie Moriarty",81571193009067491,29,22,5,False,65.91754853333333
"Margie Patterson",67007193903298302,39,18,4,False,69.55426005833333
"Margie Staton",16479201303035618,4,39,5,NULL,67.32235346666667
"Margie Terry",72676195304082726,46,11,5,False,73.44344045576031
"Margie Thomas",37865193404202973,32,18,2,NULL,61.12129668333333
"Margot Hollenbach",69222193505014481,41,43,1,True,65.19699081666667
"Margret Owen",31065194803305135,20,9,6,False,73.44344045576031
"Marguerite Brooks",21970200801024221,33,6,3,True,81.52707506666667
"Marguerite Coffman",74382194202048767,53,39,2,False,51.78279028333333
"Marguerite Farley",84295193104021345,27,17,6,False,60.19398900833334
"Marguerite Hampton",75396194010046929,19,58,1,False,52.54847525833334
"Marguerite Hughes",91127197312268702,27,1,4,True,69.75053936666666
"Marguerite Lent",81337200707058224,48,1,2,False,90.26742948333334
"Marguerite Wood",87707196301042796,53,24,4,False,71.0393443
"Mari Murphy",39330198108087400,10,15,1,False,79.279097075
"Maria Abernethy",81202199502285995,31,46,1,False,87.83783605833334
"Maria Alamo",99344197204249649,10,4,4,True,66.01825824166667
"Maria Alconcel",45129201308154738,42,15,6,NULL,82.18887178333333
"Maria Armitage",35909196201245613,14,8,5,False,73.44344045576031
"Maria Barnes",35479201806153396,19,44,4,False,75.13834798333333
"Maria Barnes",79631193403244237,33,48,2,NULL,74.37730034166667
"Maria Beegle",69911200012042241,23,63,4,True,83.69699358333334
"Maria Berringer",45934198012148243,64,61,4,False,75.27195052500001
"Maria Bowman",50254195401063863,32,27,4,NULL,72.7883388
"Maria Braatz",79770199808237060,34,11,2,NULL,81.0686236
"Maria Broaddus",82434196403192013,45,21,2,False,77.06608425
"Maria Campos",45838201508092568,5,10,5,False,78.28442581666665
"Maria Carter",32957201004143541,39,11,2,False,84.54923990833333
